  SG6043
  0.0
  0.0
-1.2042771838760873	-0.262048	1.445734	0.346496
-1.1868238913561442	-0.271864	1.426511	0.340156
-1.1693705988362009	-0.281608	1.406572	0.333732
-1.1519173063162575	-0.29127	1.385937	0.327235
-1.1344640137963142	-0.30084	1.364633	0.320678
-1.117010721276371	-0.310307	1.342683	0.314072
-1.0995574287564276	-0.319659	1.320113	0.30743
-1.0821041362364843	-0.328883	1.29695	0.300762
-1.064650843716541	-0.337965	1.27322	0.294079
-1.0471975511965976	-0.346892	1.248952	0.287392
-1.0297442586766545	-0.355648	1.224173	0.280711
-1.0122909661567112	-0.364216	1.198913	0.274046
-0.9948376736367679	-0.372582	1.173201	0.267406
-0.9773843811168246	-0.380726	1.147068	0.260799
-0.9599310885968813	-0.388633	1.120545	0.254235
-0.9424777960769379	-0.396283	1.093662	0.247719
-0.9250245035569946	-0.403658	1.066451	0.24126
-0.9075712110370514	-0.410738	1.038946	0.234865
-0.8901179185171081	-0.417503	1.011177	0.228538
-0.8726646259971648	-0.423935	0.983178	0.222286
-0.8552113334772214	-0.430012	0.954983	0.216113
-0.8377580409572782	-0.435714	0.926625	0.210023
-0.8203047484373349	-0.441021	0.898138	0.20402
-0.8028514559173916	-0.445911	0.869556	0.198108
-0.7853981633974483	-0.450365	0.840912	0.192288
-0.767944870877505	-0.454362	0.812242	0.186563
-0.7504915783575618	-0.457881	0.783579	0.180933
-0.7330382858376184	-0.460904	0.754959	0.1754
-0.7155849933176751	-0.463409	0.726415	0.169964
-0.6981317007977318	-0.465379	0.697983	0.164626
-0.6806784082777885	-0.466795	0.669695	0.159384
-0.6632251157578453	-0.46764	0.641588	0.154238
-0.6457718232379019	-0.467897	0.613694	0.149186
-0.6283185307179586	-0.467552	0.586048	0.144228
-0.6108652381980153	-0.466591	0.558683	0.139361
-0.5934119456780721	-0.465002	0.531633	0.134584
-0.5759586531581288	-0.462776	0.50493	0.129894
-0.5585053606381855	-0.459907	0.478607	0.12529
-0.5410520681182421	-0.45639	0.452697	0.12077
-0.5235987755982988	-0.452226	0.427229	0.116333
-0.5061454830783556	-0.447422	0.402236	0.105977
-0.4886921905584123	-0.441989	0.377747	0.095622
-0.47123889803846897	-0.43595	0.353792	0.085266
-0.4537856055185257	-0.429334	0.330399	0.074911
-0.4363323129985824	-0.42219	0.307595	0.064555
-0.4188790204786391	-0.414585	0.285407	0.0542
-0.4014257279586958	-0.406612	0.263858	0.043844
-0.3839724354387525	-0.398406	0.242971	0.033489
-0.3665191429188092	-0.390158	0.222766	0.023133
-0.3490658503988659	-0.382138	0.203259	0.012778
-0.33161255787892263	-0.374746	0.184462	0.002422
-0.3141592653589793	-0.368568	0.16638	-0.007933
-0.29670597283903605	-0.364494	0.149011	-0.018289
-0.2792526803190927	-0.363894	0.132336	-0.028644
-0.2617993877991494	-0.3569	0.18878	-0.039
-0.24434609527920614	-0.3282	0.17293	-0.0381
-0.22689280275926285	-0.3124	0.16274	-0.0381
-0.19198621771937624	-0.3089	0.1479	-0.0361
-0.17453292519943295	-0.3348	0.14578	-0.0338
-0.15707963267948966	-0.359	0.1408	-0.0302
-0.13962634015954636	-0.3396	0.122	-0.0225
-0.10471975511965978	-0.3932	0.10966	-0.0141
-0.08726646259971647	-0.3271	0.0934	-0.0327
-0.06981317007977318	-0.2493	0.07884	-0.0534
-0.05235987755982989	-0.1085	0.06324	-0.0818
-0.03490658503988659	0.0618	0.05052	-0.1068
-0.017453292519943295	0.3036	0.03436	-0.1343
0.0	0.4543	0.02904	-0.1402
0.017453292519943295	0.5774	0.02997	-0.1416
0.03490658503988659	0.7135	0.0307	-0.1451
0.05235987755982989	0.8524	0.03046	-0.1478
0.06981317007977318	1.0046	0.02805	-0.1502
0.08726646259971647	1.1863	0.02363	-0.156
0.10471975511965978	1.3061	0.02164	-0.1523
0.12217304763960307	1.3954	0.02174	-0.1445
0.13962634015954636	1.4355	0.02466	-0.1301
0.15707963267948966	1.4518	0.03005	-0.115
0.17453292519943295	1.4825	0.03649	-0.1042
0.19198621771937624	1.5364	0.04384	-0.0972
0.20943951023931956	1.5696	0.05237	-0.089
0.22689280275926285	1.5795	0.06344	-0.0812
0.24434609527920614	1.5297	0.07831	-0.0743
0.2617993877991494	1.4518	0.10001	-0.0762
0.2792526803190927	1.520036	0.102951	-0.089555
0.29670597283903605	1.512171	0.118709	-0.102909
0.3141592653589793	1.503521	0.135661	-0.116264
0.33161255787892263	1.494764	0.153754	-0.129618
0.3490658503988659	1.486405	0.172939	-0.142973
0.3665191429188092	1.478809	0.193165	-0.156328
0.3839724354387525	1.47222	0.21438	-0.169682
0.4014257279586958	1.466786	0.236535	-0.183037
0.4188790204786391	1.462581	0.259584	-0.196392
0.4363323129985824	1.45962	0.28348	-0.209746
0.4537856055185257	1.457873	0.308178	-0.223101
0.47123889803846897	1.457276	0.333634	-0.236455
0.4886921905584123	1.457742	0.359807	-0.24981
0.5061454830783556	1.459166	0.386654	-0.263165
0.5235987755982988	1.461431	0.414135	-0.276519
0.5410520681182421	1.464416	0.442211	-0.280344
0.5585053606381855	1.467994	0.470841	-0.28441
0.5759586531581288	1.472037	0.499986	-0.288697
0.5934119456780721	1.476419	0.529608	-0.293182
0.6108652381980153	1.481016	0.559667	-0.297844
0.6283185307179586	1.485707	0.590125	-0.302661
0.6457718232379019	1.490376	0.620944	-0.307611
0.6632251157578453	1.494909	0.652083	-0.312675
0.6806784082777885	1.4992	0.683506	-0.317832
0.6981317007977318	1.503146	0.715172	-0.323061
0.7155849933176751	1.506649	0.747043	-0.328346
0.7330382858376184	1.509617	0.77908	-0.333666
0.7504915783575618	1.511963	0.811244	-0.339005
0.767944870877505	1.513604	0.843495	-0.344346
0.7853981633974483	1.514462	0.875796	-0.349674
0.8028514559173916	1.514466	0.908105	-0.354973
0.8203047484373349	1.513547	0.940385	-0.36023
0.8377580409572782	1.511642	0.972597	-0.36543
0.8552113334772214	1.508692	1.0047	-0.370563
0.8726646259971648	1.504643	1.036656	-0.375616
0.8901179185171081	1.499444	1.068427	-0.380578
0.9075712110370514	1.493051	1.099974	-0.385441
0.9250245035569946	1.485421	1.131258	-0.390194
0.9424777960769379	1.476516	1.162242	-0.39483
0.9599310885968813	1.466303	1.192888	-0.399341
0.9773843811168246	1.454754	1.223158	-0.403722
0.9948376736367679	1.44184	1.253015	-0.407967
1.0122909661567112	1.427542	1.282423	-0.412071
1.0297442586766545	1.41184	1.311347	-0.41603
1.0471975511965976	1.394721	1.339749	-0.419842
1.064650843716541	1.376173	1.367597	-0.423504
1.0821041362364843	1.356189	1.394855	-0.427015
1.0995574287564276	1.334765	1.42149	-0.430374
1.117010721276371	1.311903	1.44747	-0.433582
